,year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
272,2017,1,10,0.0,23.3,122.9,1,4,0.0,0,1.0,3.0,,2,SHIP,,0,60.0,4,11.8,,97,1,1,1019.6,2,3.3,0.0,20.0,0,17.0,,15.3,1.0,25.0,4,2.0,1,,4,4,1,,4,1.0,3,7,1.5,,226,32,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N3F79G,3,0,1,0,1,2017-01-10 00:00:00+00:00
273,2017,3,5,3.0,42.6,159.1,1,4,0.0,0,7.0,7.0,,2,SHIP,,0,70.0,4,15.9,,96,20,5,1021.7,6,1.2,0.0,5.0,0,4.0,,2.8,1.0,5.0,8,4.0,4,,6,1,3,,4,4.0,35,4,4.0,,157,29,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NA9WIH,3,0,1,0,1,2017-03-05 03:00:00+00:00
274,2017,4,2,18.0,20.7,121.1,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,70.0,3,11.3,,99,3,0,1021.7,7,1.5,0.0,20.0,0,16.0,,13.5,1.0,25.0,5,4.0,A,,3,A,A,,2,3.0,8,2,3.0,,226,1,992,114,5,1,2.0,,,,,,,1,121131,11111111111111,,,,NDVHMK,3,0,1,0,1,2017-04-02 18:00:00+00:00
275,2017,8,10,23.0,33.8,147.2,1,4,0.0,0,2.0,3.0,,2,SHIP,,0,300.0,4,3.1,,97,2,1,1002.1,5,0.4,0.0,29.0,0,28.4,,28.2,1.0,27.1,2,2.0,1,,6,0,0,,7,0.5,31,6,1.0,,192,37,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NUL93J,3,0,1,0,1,2017-08-10 23:00:00+00:00
276,2017,6,11,21.0,21.0,133.5,1,4,0.0,0,4.0,3.0,,2,SHIP,,0,290.0,4,3.1,,98,2,0,1012.4,5,0.2,0.0,27.0,0,25.0,,24.3,3.0,30.2,3,2.0,2,,4,6,0,,5,0.5,22,3,1.0,,227,13,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NMVFK8,3,0,1,0,1,2017-06-11 21:00:00+00:00
277,2017,1,13,18.0,31.4,146.9,1,4,0.0,0,3.0,2.0,,2,SHIP,,0,290.0,4,15.4,,97,1,1,1000.0,7,1.3,0.0,17.0,0,15.9,,15.3,,20.1,3,2.0,2,,5,4,0,,5,2.5,28,8,4.5,,192,16,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N3W7KG,3,0,1,0,1,2017-01-13 18:00:00+00:00
278,2017,2,17,0.0,30.7,132.8,1,4,0.0,0,5.0,4.0,,2,SHIP,,0,170.0,4,15.4,,98,1,1,1019.9,0,0.1,0.0,17.0,0,16.0,,15.4,1.0,19.0,3,2.0,2,,4,4,0,,5,1.5,13,8,0.5,,191,2,992,114,5,1,2.0,,,,,,,2,111311,11111111111111,,,,N88OJE,3,0,1,0,1,2017-02-17 00:00:00+00:00
279,2017,3,1,6.0,14.7,126.7,1,4,0.0,0,4.0,3.0,,2,SHIP,,0,40.0,4,10.3,,98,2,2,1011.5,7,3.3,0.0,26.0,0,25.5,,25.3,1.0,27.5,6,6.0,4,,6,0,0,,5,2.0,5,5,2.0,,262,46,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N9S7Z4,3,0,1,0,1,2017-03-01 06:00:00+00:00
280,2017,2,10,15.0,19.7,119.9,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,70.0,3,12.9,,98,2,2,1019.2,2,0.9,0.0,20.0,0,16.0,,13.5,1.0,27.0,7,7.0,8,,9,9,9,,1,1.5,7,1,1.5,,261,99,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N7FRUO,3,0,1,0,1,2017-02-10 15:00:00+00:00
281,2017,7,13,3.0,12.1,118.6,1,4,0.0,0,4.0,3.0,,2,SHIP,,0,240.0,4,10.3,,98,3,2,1008.0,7,0.3,0.0,30.0,0,26.0,,24.6,1.0,30.0,6,5.0,9,,6,9,3,,4,1.5,19,6,2.0,,261,28,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NQWNGU,3,0,1,0,1,2017-07-13 03:00:00+00:00
282,2017,7,13,3.0,12.1,127.0,1,4,0.0,0,1.0,3.0,,2,SHIP,,0,280.0,4,4.1,,98,3,2,1004.2,6,0.2,0.0,29.0,0,26.0,,24.8,1.0,31.0,6,4.0,1,,4,4,5,,0,0.0,27,3,0.5,,262,27,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NQWNGX,3,0,1,0,1,2017-07-13 03:00:00+00:00
283,2017,1,20,18.0,15.1,-130.0,1,4,0.0,0,6.0,4.0,,2,SHIP,,0,100.0,3,10.3,,98,2,2,1017.5,2,1.6,0.0,23.0,0,21.0,,19.9,3.0,24.5,8,,4,,6,A,A,,5,1.0,38,7,1.5,,272,50,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N4SH9N,3,0,1,0,1,2017-01-20 18:00:00+00:00
284,2017,5,19,3.0,13.0,141.9,1,4,0.0,0,0.0,0.0,,2,SHIP,,0,80.0,4,6.7,,97,2,0,1010.4,7,2.6,0.0,29.4,0,25.4,,24.0,,29.1,2,2.0,2,,4,3,1,,3,1.0,9,5,1.5,,264,31,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NJSP9T,3,0,1,0,1,2017-05-19 03:00:00+00:00
285,2017,1,17,9.0,23.5,159.3,1,4,0.0,0,2.0,2.0,,2,SHIP,,0,270.0,4,9.3,,97,1,2,1014.9,2,1.4,0.0,23.5,0,22.0,,21.4,,24.6,7,3.0,4,,6,3,A,,3,1.5,29,7,3.0,,229,39,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N4CU6G,3,0,1,0,1,2017-01-17 09:00:00+00:00
286,2017,7,22,6.0,12.6,112.9,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,230.0,3,13.4,,98,3,2,1009.3,6,0.5,0.0,29.0,0,26.0,,25.0,1.0,29.0,6,6.0,4,,A,1,A,,5,1.5,23,4,1.5,,261,22,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NS2STF,3,0,1,0,1,2017-07-22 06:00:00+00:00
287,2017,5,25,15.0,8.3,109.3,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,330.0,3,9.3,,97,3,0,1007.2,1,0.2,0.0,27.0,0,24.0,,22.8,1.0,31.0,4,4.0,1,,7,6,0,,2,1.5,32,2,1.5,,296,89,992,114,5,1,2.0,,,,,,,1,111211,11111111111111,,,,NKN35P,3,0,1,0,1,2017-05-25 15:00:00+00:00
288,2017,3,31,9.0,32.1,134.5,1,4,0.0,0,1.0,3.0,,2,SHIP,,0,40.0,4,17.5,,96,63,2,1010.2,2,2.9,0.0,12.5,0,11.5,,10.7,,20.4,7,7.0,6,,5,A,A,,9,3.0,4,6,3.0,,191,24,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NDKNK4,3,0,1,0,1,2017-03-31 09:00:00+00:00
289,2017,1,24,6.0,27.2,127.0,1,4,0.0,0,7.0,2.0,,2,SHIP,,0,10.0,4,7.2,,97,3,1,1028.5,7,0.3,0.0,15.4,0,11.6,,8.5,,23.8,7,6.0,5,,6,5,A,,2,1.5,35,8,2.0,,226,77,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N58M0J,3,0,1,0,1,2017-01-24 06:00:00+00:00
290,2017,2,19,18.0,28.5,129.9,1,4,0.0,0,1.0,3.0,,2,SHIP,,0,220.0,4,10.8,,97,3,0,1016.7,7,1.3,0.0,19.6,0,14.8,,11.5,1.0,22.4,3,3.0,0,,9,0,2,,3,0.5,5,5,0.5,,226,89,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N8L5SS,3,0,1,0,1,2017-02-19 18:00:00+00:00
291,2017,6,26,21.0,21.3,133.0,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,100.0,4,7.2,,98,1,0,1011.9,5,0.3,0.0,28.0,0,27.0,,26.7,1.0,30.0,1,1.0,1,,2,A,1,,3,0.5,15,4,1.0,,227,13,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOTMOP,3,0,1,0,1,2017-06-26 21:00:00+00:00
292,2017,1,25,3.0,14.7,114.7,1,4,0.0,0,5.0,4.0,,2,SHIP,,0,20.0,4,12.9,,97,2,2,1018.5,3,0.5,0.0,26.0,0,24.0,,23.2,1.0,27.3,8,8.0,7,,3,A,A,,4,2.0,3,5,2.0,,261,44,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N5CP0U,3,0,1,0,1,2017-01-25 03:00:00+00:00
293,2017,1,14,0.0,26.0,144.3,1,4,0.0,0,7.0,3.0,,2,SHIP,,0,260.0,4,13.4,,97,2,2,1006.7,1,0.8,0.0,22.0,0,20.0,,19.1,1.0,28.0,8,7.0,5,,6,5,7,,3,2.5,32,3,3.0,,228,64,992,114,5,1,2.0,,,,,,,2,511111,11111111111111,,,,N3XDNQ,3,0,1,0,1,2017-01-14 00:00:00+00:00
294,2017,7,13,0.0,27.1,122.3,1,4,0.0,0,5.0,4.0,,2,SHIP,,0,220.0,4,6.2,,98,3,2,1011.1,2,0.8,0.0,29.0,0,26.0,,24.8,3.0,29.0,6,5.0,1,,8,4,2,,3,0.5,17,5,1.0,,226,72,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NQW26M,3,0,1,0,1,2017-07-13 00:00:00+00:00
295,2017,5,4,12.0,26.0,-141.6,1,4,0.0,0,6.0,3.0,,2,SHIP,,0,20.0,4,6.2,,98,1,0,1025.4,6,1.3,0.0,21.0,0,19.0,,18.0,3.0,25.0,3,2.0,1,,4,1,5,,3,1.0,32,15,2.0,,235,61,992,114,5,1,2.0,,,,,,,1,511111,11111111111111,,,,NHXCGZ,3,0,1,0,1,2017-05-04 12:00:00+00:00
296,2017,8,7,3.0,34.5,124.2,1,4,0.0,0,0.0,0.0,,2,SHIP,,0,270.0,4,3.6,,96,10,1,1006.0,0,0.0,0.0,30.0,0,29.0,,28.7,1.0,30.0,2,2.0,7,,6,2,A,,5,0.0,9,5,0.5,,190,44,992,114,5,1,2.0,,,,,,,2,311111,11111111111111,,,,NU47XA,3,0,1,0,1,2017-08-07 03:00:00+00:00
297,2017,6,6,12.0,20.5,129.8,1,4,0.0,0,8.0,3.0,,2,SHIP,,0,170.0,4,2.6,,98,3,2,1016.5,1,0.7,0.0,29.0,0,26.0,,25.0,1.0,30.0,3,2.0,3,,7,9,A,,1,0.0,2,1,0.5,,226,9,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NM68XW,3,0,1,0,1,2017-06-06 12:00:00+00:00
298,2017,5,21,3.0,13.1,141.9,1,4,0.0,0,0.0,0.0,,2,SHIP,,0,110.0,4,8.2,,98,2,0,1008.0,7,1.8,0.0,30.8,0,28.0,,27.1,,29.3,2,2.0,3,,4,0,0,,3,0.5,9,7,0.5,,264,31,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NK239I,3,0,1,0,1,2017-05-21 03:00:00+00:00
299,2017,7,3,21.0,10.5,111.2,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,230.0,4,11.8,,98,2,2,1007.4,7,1.0,0.0,29.0,0,27.0,,26.4,3.0,26.0,6,4.0,3,,4,9,6,,6,2.0,23,5,2.5,,261,1,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NPQ9OL,3,0,1,0,1,2017-07-03 21:00:00+00:00
300,2017,8,16,6.0,24.7,145.7,1,4,0.0,0,8.0,3.0,,2,SHIP,,0,290.0,4,4.1,,98,3,0,1008.9,6,1.2,0.0,32.1,0,27.9,,26.3,3.0,31.2,3,3.0,2,,4,6,0,,3,0.5,1,4,1.0,,228,45,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NV8VW9,3,0,1,0,1,2017-08-16 06:00:00+00:00
301,2017,5,1,0.0,48.0,-126.6,1,4,0.0,0,1.0,2.0,,2,SHIP,,0,280.0,4,8.7,,97,2,2,1029.4,1,0.4,0.0,9.2,0,7.2,,5.1,1.0,9.1,8,2.0,4,,5,3,0,,3,1.0,27,14,3.0,,165,86,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NHH1DI,3,0,1,0,1,2017-05-01 00:00:00+00:00
302,2017,8,14,6.0,12.3,115.6,1,4,2.0,0,5.0,4.0,,2,SHIP,,0,60.0,4,4.1,,97,3,6,1008.9,7,1.0,0.0,28.0,0,25.0,,23.9,1.0,30.0,7,5.0,3,,2,2,6,,3,0.0,30,3,0.5,,261,25,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NUZO8C,3,0,1,0,1,2017-08-14 06:00:00+00:00
303,2017,8,26,12.0,34.4,143.3,1,4,0.0,0,8.0,3.0,,2,SHIP,,0,200.0,4,10.8,,98,13,2,1012.8,0,0.0,0.0,29.0,0,28.0,,27.7,1.0,30.0,5,4.0,7,,2,2,2,,2,1.5,20,2,1.5,,192,43,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NWK4CG,3,0,1,0,1,2017-08-26 12:00:00+00:00
304,2017,1,31,0.0,30.3,133.3,1,4,0.0,0,4.0,3.0,,2,SHIP,,0,30.0,4,7.7,,98,2,1,1023.8,0,3.3,0.0,15.0,0,12.0,,9.6,1.0,19.1,6,3.0,3,,4,4,3,,2,0.5,27,3,1.0,,191,3,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N63NY1,3,0,1,0,1,2017-01-31 00:00:00+00:00
305,2017,1,30,0.0,-34.8,114.8,1,4,0.0,0,7.0,3.0,,2,SHIP,,0,170.0,4,8.2,,98,2,2,1019.3,1,1.6,0.0,17.0,0,14.0,,11.9,3.0,,7,7.0,9,,5,6,6,,4,1.0,3,8,2.5,,441,44,992,114,5,1,2.0,,,,,,,2,711111,11111111111111,,,,N5Z4A1,3,0,1,0,1,2017-01-30 00:00:00+00:00
306,2017,6,3,6.0,29.0,129.2,1,4,0.0,0,6.0,3.0,,2,SHIP,,0,50.0,4,5.1,,98,2,0,1005.7,6,0.2,0.0,30.0,0,24.0,,21.6,1.0,26.0,2,2.0,1,,4,4,0,,2,0.5,32,4,0.5,,226,99,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NLQZFN,3,0,1,0,1,2017-06-03 06:00:00+00:00
307,2017,6,5,18.0,46.1,173.5,1,4,0.0,0,6.0,4.0,,2,SHIP,,0,230.0,4,9.8,,97,58,0,995.5,8,0.8,0.0,8.0,0,7.0,,5.8,1.0,8.0,8,5.0,7,,2,2,A,,9,3.5,22,9,3.0,,159,63,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NM2PG0,3,0,1,0,1,2017-06-05 18:00:00+00:00
308,2017,3,29,21.0,21.0,121.3,1,4,0.0,0,5.0,5.0,,2,SHIP,,0,130.0,3,6.2,,97,2,2,1019.0,7,6.9,0.0,26.0,0,21.0,,18.6,1.0,24.4,4,2.0,4,,7,A,A,,1,0.0,31,2,0.5,,226,11,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NDDX3G,3,0,1,0,1,2017-03-29 21:00:00+00:00
309,2017,3,29,0.0,16.5,131.9,1,4,0.0,0,4.0,3.0,,2,SHIP,,0,60.0,4,11.8,,98,1,0,1017.7,2,1.6,0.0,25.0,0,23.0,,22.2,1.0,26.0,3,2.0,1,,6,4,5,,4,1.5,7,7,1.5,,263,61,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,ND9Z23,3,0,1,0,1,2017-03-29 00:00:00+00:00
310,2017,8,22,0.0,41.1,-153.9,1,4,0.0,0,2.0,4.0,,2,SHIP,,0,10.0,4,6.7,,98,2,1,1023.3,6,0.4,0.0,21.0,0,19.5,,18.8,1.0,18.0,5,2.0,1,,7,7,5,,6,2.0,38,5,1.5,,162,13,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVZCIX,3,0,1,0,1,2017-08-22 00:00:00+00:00
311,2017,4,24,0.0,37.0,-15.3,1,4,0.0,0,2.0,4.0,,2,SHIP,,0,10.0,4,4.6,,97,1,0,1024.7,4,0.0,0.0,17.0,0,15.0,,13.7,3.0,18.0,4,1.0,2,,7,3,2,,2,1.0,1,2,1.5,,212,75,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NGKLEN,3,0,1,0,1,2017-04-24 00:00:00+00:00
312,2017,4,10,0.0,29.6,141.9,1,4,0.0,0,8.0,3.0,,2,SHIP,,0,50.0,4,10.3,,97,2,2,1013.8,5,0.1,0.0,21.0,0,19.0,,18.0,1.0,19.0,8,8.0,8,,5,A,A,,1,1.0,7,2,2.0,,228,91,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NERQ87,3,0,1,0,1,2017-04-10 00:00:00+00:00
313,2017,7,3,0.0,12.4,144.0,1,4,0.0,0,3.0,3.0,,2,SHIP,,0,70.0,4,6.7,,97,3,8,1012.6,2,1.0,0.0,28.0,0,26.0,,25.3,1.0,31.9,6,2.0,3,,5,1,6,,2,0.5,1,1,0.0,,264,24,992,114,5,1,2.0,,,,,,,2,311111,11111111111111,,,,NPM778,3,0,1,0,1,2017-07-03 00:00:00+00:00
314,2017,3,4,18.0,13.7,-123.8,1,4,0.0,0,3.0,3.0,,2,SHIP,,0,30.0,4,4.6,,98,1,0,1021.6,1,0.6,0.0,24.0,0,22.5,,21.9,3.0,28.0,4,3.0,1,,3,4,7,,4,1.0,3,9,1.5,,273,33,992,114,5,1,2.0,,,,,,,2,111151,11111111111111,,,,NA87IK,3,0,1,0,1,2017-03-04 18:00:00+00:00
315,2017,4,9,0.0,25.7,127.6,1,4,0.0,0,5.0,4.0,,2,SHIP,,0,220.0,4,3.6,,98,3,1,1014.0,2,0.5,0.0,22.0,0,21.0,,20.6,1.0,22.9,6,6.0,2,,4,3,1,,5,0.5,22,8,2.0,,226,57,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NEN6HP,3,0,1,0,1,2017-04-09 00:00:00+00:00
316,2017,5,22,9.0,29.0,131.2,1,4,0.0,0,5.0,4.0,,2,SHIP,,0,90.0,4,10.3,,98,2,0,1011.3,5,0.1,0.0,23.0,0,20.5,,19.3,1.0,24.9,5,3.0,1,,4,7,3,,5,1.5,12,8,2.0,,227,91,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NK7XDV,3,0,1,0,1,2017-05-22 09:00:00+00:00
317,2017,2,11,18.0,28.4,127.5,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,350.0,4,9.3,,99,2,2,1029.5,1,0.8,0.0,12.0,0,9.0,,6.1,3.0,22.0,6,5.0,3,,7,5,6,,10,3.0,7,10,3.0,,226,87,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N7KW51,3,0,1,0,1,2017-02-11 18:00:00+00:00
318,2017,8,11,0.0,35.1,141.1,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,40.0,4,6.7,,97,2,1,1003.6,2,0.5,0.0,25.0,0,24.0,,23.6,1.0,28.0,8,8.0,5,,6,A,A,,2,0.5,2,2,1.0,,192,51,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NULFDI,3,0,1,0,1,2017-08-11 00:00:00+00:00
319,2017,1,1,6.0,6.2,127.2,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,90.0,4,7.2,,97,60,6,1008.2,6,1.1,0.0,26.0,0,24.0,,23.2,1.0,29.5,8,8.0,6,,6,A,A,,5,1.5,3,4,1.0,,298,67,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N2BCWQ,3,0,1,0,1,2017-01-01 06:00:00+00:00
320,2017,7,6,3.0,30.4,142.8,1,4,0.0,0,7.0,2.0,,2,SHIP,,0,240.0,4,10.8,,99,2,1,1014.3,7,1.1,0.0,27.0,0,26.0,,25.7,1.0,26.0,4,2.0,1,,1,4,5,,3,1.5,27,4,2.0,,192,2,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NQ0ROC,3,0,1,0,1,2017-07-06 03:00:00+00:00
321,2017,5,19,6.0,32.3,134.6,1,4,0.0,0,1.0,4.0,,2,SHIP,,0,210.0,4,1.5,,98,0,0,1016.3,7,1.2,0.0,23.0,0,20.0,,18.5,1.0,23.4,2,1.0,1,,4,3,5,,3,0.5,5,6,1.5,,191,24,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NJT9ZB,3,0,1,0,1,2017-05-19 06:00:00+00:00
322,2017,8,21,0.0,38.6,159.9,1,4,0.0,0,6.0,3.0,,2,SHIP,,0,320.0,4,9.3,,97,3,8,1006.8,2,1.2,0.0,20.3,0,19.8,,19.6,3.0,20.7,4,3.0,1,,5,3,4,,5,1.0,27,5,0.5,,193,89,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVURIE,3,0,1,0,1,2017-08-21 00:00:00+00:00
323,2017,8,16,21.0,35.2,143.2,1,4,0.0,0,0.0,0.0,,2,SHIP,,0,90.0,4,6.2,,98,2,2,1008.2,0,0.1,0.0,26.0,0,24.0,,23.1,1.0,28.2,6,6.0,2,,6,6,2,,3,0.5,38,5,1.0,,192,53,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVBR2S,3,0,1,0,1,2017-08-16 21:00:00+00:00
324,2017,6,6,12.0,33.0,142.1,1,4,0.0,0,7.0,3.0,,2,SHIP,,0,80.0,4,6.7,,97,3,2,1019.4,2,1.0,0.0,19.2,0,15.8,,13.7,1.0,23.2,8,5.0,4,,5,3,1,,4,0.5,4,12,1.0,,192,32,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NM68HY,3,0,1,0,1,2017-06-06 12:00:00+00:00
325,2017,1,19,18.0,12.5,112.9,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,30.0,4,10.8,,97,3,1,1014.0,6,0.5,0.0,25.0,0,24.0,,23.6,1.0,26.7,4,3.0,3,,7,4,3,,4,1.5,9,5,1.5,,261,22,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N4NV3N,3,0,1,0,1,2017-01-19 18:00:00+00:00
326,2017,3,19,0.0,38.4,143.2,1,4,0.0,0,8.0,2.0,,2,SHIP,,0,350.0,4,7.2,,98,2,0,1018.8,2,1.5,0.0,7.0,0,3.0,,-3.1,1.0,9.8,2,1.0,2,,7,0,0,,3,0.5,35,3,1.0,,192,83,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NC0NK8,3,0,1,0,1,2017-03-19 00:00:00+00:00
327,2017,3,22,21.0,26.6,143.1,1,4,0.0,0,4.0,2.0,,2,SHIP,,0,340.0,4,6.2,,97,1,1,1006.9,7,8.6,0.0,14.5,0,12.5,,11.0,1.0,20.2,4,2.0,1,,3,3,2,,3,1.0,32,8,2.0,,228,63,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NCIAQE,3,0,1,0,1,2017-03-22 21:00:00+00:00
328,2017,8,22,2.0,-30.0,153.6,1,4,0.0,0,0.0,0.0,,2,SHIP,,0,320.0,4,5.1,,98,0,0,1018.5,8,0.7,0.0,19.0,0,15.0,,12.4,3.0,22.0,1,,,,A,,,,3,0.5,36,13,1.5,,445,3,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVZRKC,3,0,1,0,1,2017-08-22 02:00:00+00:00
329,2017,3,30,18.0,10.8,-80.1,1,4,0.0,0,3.0,3.0,,2,SHIP,,0,40.0,4,2.6,,98,3,1,1010.1,4,0.0,0.0,29.0,0,27.0,,26.4,1.0,30.0,6,5.0,4,,8,6,2,,4,0.0,5,2,0.0,,277,0,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NDHV4V,3,0,1,0,1,2017-03-30 18:00:00+00:00
330,2017,3,24,12.0,15.9,116.0,1,4,0.0,0,1.0,3.0,,2,SHIP,,0,70.0,3,4.6,,97,1,0,1012.4,2,1.5,0.0,27.0,0,24.0,,22.8,1.0,28.0,1,1.0,1,,8,0,0,,1,0.5,6,1,0.5,,261,56,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NCPMO1,3,0,1,0,1,2017-03-24 12:00:00+00:00
331,2017,8,29,3.0,30.8,133.0,1,4,0.0,0,5.0,2.0,,2,SHIP,,0,240.0,4,3.1,,98,2,0,1011.7,5,0.3,0.0,33.0,0,28.0,,26.4,1.0,31.0,2,1.0,1,,3,3,4,,5,0.5,18,5,0.5,,191,3,992,114,5,1,2.0,,,,,,,2,131111,11111111111111,,,,NWW5ID,3,0,1,0,1,2017-08-29 03:00:00+00:00
332,2017,4,23,6.0,18.9,134.8,1,4,0.0,0,5.0,3.0,,2,SHIP,,0,300.0,4,2.6,,98,2,0,1012.8,2,0.8,0.0,30.5,0,27.5,,26.5,1.0,28.0,3,3.0,2,,6,0,0,,3,0.5,5,5,1.0,,263,84,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NGH59S,3,0,1,0,1,2017-04-23 06:00:00+00:00
333,2017,7,2,20.92,20.1,130.0,1,4,2.0,0,4.0,3.0,,2,SHIP,,0,140.0,4,10.3,,98,2,2,1011.0,7,1.0,0.0,29.0,0,27.0,,26.4,1.0,30.0,5,3.0,3,,4,6,1,,4,1.5,16,7,2.0,,227,0,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NPLKCW,3,0,1,0,1,2017-07-02 20:55:00+00:00
334,2017,1,30,9.0,31.9,132.2,1,4,0.0,0,1.0,3.0,,2,SHIP,,0,310.0,4,9.3,,97,2,0,1014.5,2,0.9,0.0,16.0,0,11.6,,8.0,,20.1,3,3.0,5,,6,0,0,,3,1.0,34,4,2.0,,191,12,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N60SP8,3,0,1,0,1,2017-01-30 09:00:00+00:00
335,2017,7,3,2.92,18.8,129.7,1,4,2.0,0,4.0,3.0,,2,SHIP,,0,140.0,4,9.3,,98,2,2,1012.0,4,0.0,0.0,30.0,0,28.0,,27.4,1.0,30.0,5,4.0,3,,4,6,1,,4,1.5,16,7,2.0,,262,89,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NPMQ7C,3,0,1,0,1,2017-07-03 02:55:00+00:00
336,2017,5,23,23.75,21.8,134.3,1,4,2.0,0,4.0,3.0,,2,SHIP,,0,270.0,4,10.3,,98,1,0,1006.5,2,0.6,0.0,26.0,0,25.0,,24.6,1.0,28.0,3,2.0,1,,4,4,A,,3,1.0,17,6,1.5,,227,14,992,114,5,1,2.0,,,,,,,2,113111,11111111111111,,,,NKFGDN,3,0,1,0,1,2017-05-23 23:45:00+00:00
